"","gl_0","gl_05","mle","n"
"2261",-12.8866033974488,-13.0137517672939,-12.8844984797353,1000
"2262",-12.285920251028,-12.4021315787615,-12.2336848249951,1000
"2263",-12.6229650875037,-12.7950413831417,-12.6081821519504,1000
"2264",-12.7649591664138,-12.9223317678453,-12.8485623423289,1000
"2265",-12.4032354947755,-12.4983274859662,-12.3653411793528,1000
"2266",-12.8056055667657,-12.9938021271935,-12.8472389096989,1000
"2267",-12.6249360671032,-12.7654393956226,-12.6495990092417,1000
"2268",-12.4736573677506,-12.5418558034558,-12.4403876398191,1000
"2269",-12.7558692660014,-12.8033265478498,-12.7988418943935,1000
"2270",-12.9515014158155,-13.0952931758904,-12.9439182000122,1000
"2271",-12.6275773853347,-12.7943487912718,-12.6776307234732,1000
"2272",-12.4338877470462,-12.5618238557328,-12.4204009453116,1000
"2273",-12.9308955080531,-13.0154691425535,-12.9105986091022,1000
"2274",-12.5810802079044,-12.6614137572627,-12.6107753239192,1000
"2275",-12.2432327627784,-12.3798673556559,-12.2686082703713,1000
"2276",-12.6975782394777,-12.7316849286242,-12.7205795654041,1000
"2277",-12.4950813336246,-12.5566281287868,-12.4701203064403,1000
"2278",-12.5068382780302,-12.6420221603616,-12.4631927030023,1000
"2279",-12.5000564724971,-12.6181206151674,-12.5181222171717,1000
"2280",-12.5816389603493,-12.6021569481635,-12.5148460458399,1000
"2281",-12.6708418272367,-12.8178679113514,-12.7143621311468,1000
"2282",-12.8056663306851,-12.8873930850279,-12.8073311086025,1000
"2283",-12.6305831352129,-12.7902925230219,-12.6110612920998,1000
"2284",-12.8542003762151,-12.9537758692788,-12.8774651585475,1000
"2285",-12.5061341607801,-12.5908991756402,-12.4963591470559,1000
"2286",-13.0929620987991,-13.17052492627,-13.0810746864431,1000
"2287",-12.374213592746,-12.5031565605507,-12.387917227408,1000
"2288",-12.6746369040143,-12.8386301693706,-12.6717094935747,1000
"2289",-12.8044682326131,-12.8781574237973,-12.829899157358,1000
"2290",-12.2598938428386,-12.4130793205088,-12.3271161746908,1000
"2291",-12.486974739351,-12.5705254671217,-12.4426914880077,1000
"2292",-12.7985589078163,-12.9564536393363,-12.8215259205956,1000
"2293",-12.0926323895926,-12.200892145436,-12.0968810576403,1000
"2294",-12.9532620993122,-13.0499218230165,-12.9557110972708,1000
"2295",-12.8680802707722,-13.0123449759799,-12.8687543849168,1000
"2296",-12.8233996000023,-12.9415781456188,-12.7850222515173,1000
"2297",-12.6898983817278,-12.8007197288747,-12.6607874442597,1000
"2298",-12.4490909015651,-12.536948750735,-12.4506863099606,1000
"2299",-12.7929818082234,-12.858835196742,-12.8321058791944,1000
"2300",-12.1838685634833,-12.3019288325253,-12.2144481473086,1000
"2301",-12.5862716083307,-12.6983226577261,-12.6256430995618,1000
"2302",-12.5590125847453,-12.6516151468021,-12.5933166644992,1000
"2303",-13.0169323845545,-13.079330254012,-13.0252378874321,1000
"2304",-12.8924330796758,-13.0254267727733,-12.835199350145,1000
"2305",-12.330084164444,-12.4747202160669,-12.3307666479582,1000
"2306",-12.1222801397151,-12.2594206104915,-12.1619637209627,1000
"2307",-12.4228690026179,-12.5645796145136,-12.4605233356283,1000
"2308",-12.7669233119247,-12.8345044805834,-12.7041163104657,1000
"2309",-13.1855185609127,-13.3453821337621,-13.1915869298046,1000
"2310",-12.9948431990702,-13.1618076554921,-12.9711567406399,1000
"2311",-12.6082547322384,-12.7848414159111,-12.6286340532541,1000
"2312",-12.6563161466628,-12.7669598950735,-12.6181076553626,1000
"2313",-12.6385459030547,-12.7386127660388,-12.6417175889809,1000
"2314",-12.2788287852782,-12.4484151733822,-12.2703947425062,1000
"2315",-12.6108849591239,-12.6956975415857,-12.5825881387968,1000
"2316",-12.3978131286908,-12.5534423825121,-12.3569381492409,1000
"2317",-12.8899809319642,-12.9840350580805,-12.919544706537,1000
"2318",-12.798271428909,-12.859052011242,-12.7722185483522,1000
"2319",-12.6870406330887,-12.8300545576668,-12.7005222056794,1000
"2320",-12.4633030160311,-12.5839985670527,-12.4971851700451,1000
"2321",-12.6304875581808,-12.74707367699,-12.6415571697369,1000
"2322",-12.5526495080873,-12.6719658727867,-12.5496462119415,1000
"2323",-12.378960696136,-12.5573668436077,-12.3964632830276,1000
"2324",-12.3249252851484,-12.5138739386525,-12.3372066705409,1000
"2325",-12.6524473157525,-12.6756627312061,-12.6097402874945,1000
"2326",-12.3174852293003,-12.4821116748738,-12.3568218029636,1000
"2327",-12.3156909782967,-12.4236236314233,-12.3368517454532,1000
"2328",-12.6377871295903,-12.7177557296351,-12.6148718489985,1000
"2329",-12.486423706355,-12.6128092071147,-12.4416324189174,1000
"2330",-12.5464977117088,-12.6230557509605,-12.5831020056349,1000
"2331",-12.6816158771506,-12.7922831616931,-12.673671237485,1000
"2332",-12.7533645274656,-12.89045758485,-12.729283489424,1000
"2333",-12.5324490422183,-12.6568781714985,-12.4914482574014,1000
"2334",-12.6685228998034,-12.7785773009053,-12.6793572938391,1000
"2335",-12.4108900994477,-12.4914935486283,-12.3854198885318,1000
"2336",-12.7171824360395,-12.8064232403232,-12.6756683420956,1000
"2337",-12.600158894047,-12.7251659923016,-12.5902370507858,1000
"2338",-12.7826629658134,-12.9202243411199,-12.7823453351221,1000
"2339",-12.4469034216721,-12.5332251465805,-12.4272445904611,1000
"2340",-12.9282617753841,-12.9751195611563,-12.901793486757,1000
"2341",-12.4906257774441,-12.6243507470472,-12.4937693881179,1000
"2342",-12.5066347495675,-12.6335701083082,-12.5548155647974,1000
"2343",-12.7827596847685,-12.9289651772001,-12.7762545796832,1000
"2344",-12.401760485901,-12.4931121882699,-12.4159269861187,1000
"2345",-12.5257031648413,-12.7009946141031,-12.5190695519172,1000
"2346",-12.797917029136,-12.9265231828615,-12.7862445175315,1000
"2347",-12.7871477688941,-13.0014202929634,-12.7798465712953,1000
"2348",-12.3190603249719,-12.4270255099933,-12.2937143288122,1000
"2349",-12.4253100019013,-12.5237293766172,-12.3984453416961,1000
"2350",-12.6346530909309,-12.7480987995624,-12.6607963801683,1000
"2351",-12.4549733035743,-12.5720430875884,-12.434916899844,1000
"2352",-12.3059548670054,-12.5081489091279,-12.3514336483459,1000
"2353",-12.894816908775,-12.9526353620512,-12.8671560198672,1000
"2354",-12.4028659913217,-12.5590343332799,-12.3881527658501,1000
"2355",-12.5542671762907,-12.6396505167916,-12.5667915035875,1000
"2356",-12.5718592413341,-12.7004622070185,-12.5818252088385,1000
"2357",-12.7903558540012,-12.9159885871365,-12.783205588914,1000
"2358",-12.4722423794436,-12.5593228042398,-12.3949128749113,1000
"2359",-12.2636526996605,-12.4212014086377,-12.276899120402,1000
"2360",-12.7126059558407,-12.8951672436819,-12.7131165240763,1000
"2361",-12.4639466971948,-12.6164652194273,-12.5507336277243,1000
"2362",-12.6882189748019,-12.8249772496431,-12.7440925885191,1000
"2363",-12.3924998154961,-12.5689871101373,-12.4354873591771,1000
"2364",-12.5885232624132,-12.7160616286776,-12.564406238014,1000
"2365",-12.3247780586416,-12.390536763876,-12.3293248603753,1000
"2366",-12.5361941173193,-12.7200869520435,-12.5249327716829,1000
"2367",-12.7274639255471,-12.9327999031053,-12.7013348741036,1000
"2368",-12.8786416328432,-13.0160270861307,-12.9050552864761,1000
"2369",-12.7928716761392,-12.8765619863229,-12.7496781204851,1000
"2370",-12.5069122557308,-12.6791805176057,-12.5244665807542,1000
"2371",-12.7578678733563,-12.8962460760252,-12.753937393232,1000
"2372",-12.6845491335218,-12.802871683544,-12.6562370314125,1000
"2373",-12.8160153885118,-12.8802558534609,-12.8423745990038,1000
"2374",-12.2302384948756,-12.3006768043574,-12.2408332252841,1000
"2375",-12.4750113416144,-12.6789272885314,-12.5074439449153,1000
"2376",-12.5560554767736,-12.7124117908227,-12.5535047216617,1000
"2377",-12.2902641366144,-12.3772699802138,-12.3227731577161,1000
"2378",-12.3460671283,-12.4790893058144,-12.371874357399,1000
"2379",-12.2658723127835,-12.4782921238448,-12.2872689587001,1000
"2380",-12.4352385805807,-12.5712030438519,-12.4673764198904,1000
"2381",-12.3008533719871,-12.3115252963341,-12.2806851288855,1000
"2382",-12.6571528792381,-12.7115742987918,-12.6057152154278,1000
"2383",-12.873174023355,-12.9270337890612,-12.8860317715627,1000
"2384",-12.4158143647481,-12.580988926802,-12.4268952273649,1000
"2385",-12.6868825956314,-12.8214554175582,-12.6447736518905,1000
"2386",-12.2564055274541,-12.4105106184027,-12.3030632841904,1000
"2387",-12.8313033702496,-13.0066546660236,-12.8375370139835,1000
"2388",-12.4047992629789,-12.5416610264491,-12.4224810737999,1000
"2389",-12.580291490835,-12.7198627933022,-12.5898049042766,1000
"2390",-12.7069293419546,-12.8265074238964,-12.712543579787,1000
"2391",-12.7282914424537,-12.8653366850079,-12.7203751283889,1000
"2392",-12.600616805612,-12.6545007867742,-12.5335603764519,1000
"2393",-12.6425089171526,-12.7664395746917,-12.6038793463963,1000
"2394",-12.1479695694628,-12.2379907674301,-12.1722023175277,1000
"2395",-12.7042016644237,-12.8946991139299,-12.6911728291692,1000
"2396",-12.4451837383126,-12.5896964170503,-12.4600664059291,1000
"2397",-12.5295596053271,-12.6167647118668,-12.5405590294859,1000
"2398",-12.8337803674036,-12.9217194206979,-12.8596183845012,1000
"2399",-13.0252223595098,-13.1236522527817,-13.0199342683391,1000
"2400",-12.6922898024708,-12.7907877725537,-12.7409999346273,1000
"2401",-12.6983440248912,-12.8596302978594,-12.721261384588,1000
"2402",-12.7840683101649,-12.9095402334804,-12.7615446911588,1000
"2403",-12.526545037572,-12.6207422986176,-12.502055107521,1000
"2404",-12.5097205575836,-12.607874373516,-12.4844293898183,1000
"2405",-12.7567509339852,-12.8280292203757,-12.730939961987,1000
"2406",-12.6927046772609,-12.856547354499,-12.6521643858975,1000
"2407",-12.6242307148965,-12.7241400103331,-12.639116428275,1000
"2408",-12.5972528578604,-12.8000881127727,-12.6067719274539,1000
"2409",-12.161013347424,-12.3415981599926,-12.2232054167752,1000
"2410",-12.4134979090741,-12.5245823666187,-12.4202438200456,1000
"2411",-12.5308309752228,-12.610149354834,-12.5710121125613,1000
"2412",-12.4362849819292,-12.6409990992379,-12.4962588005794,1000
"2413",-12.7843893468213,-12.8895661985873,-12.7550014146385,1000
"2414",-12.5867096064707,-12.6870167418834,-12.5790121684526,1000
"2415",-12.1200273648528,-12.2130950955854,-12.1343126428283,1000
"2416",-12.9889501928134,-13.1629506444971,-12.98939087372,1000
"2417",-12.3822630371602,-12.5069344950363,-12.4375872809196,1000
"2418",-12.1691283960794,-12.2462574702664,-12.15771502535,1000
"2419",-12.3950302476104,-12.4662431173026,-12.41005894521,1000
"2420",-12.8696044042383,-12.948272995985,-12.8236616875388,1000
"2421",-13.045617482549,-13.2205359947501,-13.0809204850046,1000
"2422",-12.837724980378,-12.9216002677748,-12.8877458570347,1000
"2423",-12.3701811048338,-12.4869255730818,-12.3979796852708,1000
"2424",-12.1433192302004,-12.276848969955,-12.2150922941394,1000
"2425",-12.7842654730857,-12.9144897927721,-12.8134116845145,1000
"2426",-12.299660794207,-12.4233546507104,-12.313424273511,1000
"2427",-12.7969271858855,-12.9090299503152,-12.8268273629884,1000
"2428",-12.6624689957006,-12.7547116223412,-12.6217441291763,1000
"2429",-12.7547408514585,-12.8465433997011,-12.7244455212163,1000
"2430",-12.2926145612461,-12.4165696873937,-12.3077082433241,1000
"2431",-12.724853855937,-12.8301661286708,-12.7192794844909,1000
"2432",-12.6359752940759,-12.6805253722907,-12.6269883744525,1000
"2433",-12.6746598503161,-12.7464872006337,-12.6552560866392,1000
"2434",-12.6303736723191,-12.7356684440797,-12.6480336666702,1000
"2435",-12.5467054122877,-12.7032218480176,-12.5418076870491,1000
"2436",-12.4668876646504,-12.5655572265643,-12.4865775196627,1000
"2437",-12.7911290546873,-12.8675709155468,-12.7896135396214,1000
"2438",-12.5344616836969,-12.6652041589466,-12.5487826343335,1000
"2439",-12.3878913058748,-12.5166302560941,-12.3707926246684,1000
"2440",-12.517575519539,-12.5790659684463,-12.5271175237313,1000
"2441",-12.5439508591245,-12.6573305112616,-12.5694007068042,1000
"2442",-12.3294525531653,-12.3916062341134,-12.3216516517815,1000
"2443",-12.4856526889651,-12.6376908467952,-12.5131762754039,1000
"2444",-12.4935626465377,-12.6112520441167,-12.5132348020795,1000
"2445",-12.5378317300264,-12.6636779082898,-12.54372476618,1000
"2446",-12.656362085825,-12.7617930776632,-12.7048993672928,1000
"2447",-12.5447588602338,-12.6597609750473,-12.5684080060831,1000
"2448",-12.5733726155944,-12.716583625925,-12.5984692226533,1000
"2449",-12.8878427666379,-13.0695986842378,-12.8933377391819,1000
"2450",-12.5920134229846,-12.6878416269632,-12.5850127493729,1000
"2451",-12.787264713031,-12.8923584334513,-12.7864989173717,1000
"2452",-12.4616228996054,-12.5181693306538,-12.409316888767,1000
"2453",-12.6139492628846,-12.7544166556594,-12.5848234311677,1000
"2454",-12.1811864376746,-12.3046809841067,-12.2092469560692,1000
"2455",-12.4528262506156,-12.5611082299524,-12.3968848523639,1000
"2456",-12.4473720496008,-12.5742510551039,-12.4545012366572,1000
"2457",-12.6591400724415,-12.7504093860666,-12.6382861753845,1000
"2458",-13.1166314966143,-13.1700901497221,-13.0807556928928,1000
"2459",-12.2785539962756,-12.3418496639526,-12.3025802685657,1000
"2460",-12.3577430651524,-12.438606152292,-12.368460475372,1000
"2461",-12.6179589792683,-12.7260277705945,-12.6426063266256,1000
"2462",-12.7883418088832,-12.9705606025086,-12.8133021289402,1000
"2463",-12.5275449461849,-12.6431729598249,-12.4856686928041,1000
"2464",-12.8221325244018,-12.9338511255568,-12.883153989276,1000
"2465",-12.6679417954415,-12.7178216323864,-12.6478875886821,1000
"2466",-12.5516299935166,-12.6689822665086,-12.5455812634545,1000
"2467",-12.3026712024878,-12.3988367038529,-12.3113579335946,1000
"2468",-12.9853234236767,-13.1114274418193,-12.9770755620568,1000
"2469",-12.5845428690097,-12.7058305804024,-12.6198478613675,1000
"2470",-12.9034756162302,-12.9977657286049,-12.9140705230707,1000
"2471",-12.4482578845816,-12.5655510082591,-12.4977310261176,1000
"2472",-12.3170320671333,-12.3926201376981,-12.3185899597722,1000
"2473",-12.6272449500664,-12.7760172831296,-12.6346838976345,1000
"2474",-12.4992604653048,-12.6122757572075,-12.5135763981963,1000
"2475",-12.4901865684667,-12.6249562867467,-12.5019227657072,1000
"2476",-12.3786769862041,-12.5326952919088,-12.4371089704895,1000
"2477",-12.5121316900069,-12.6634656089151,-12.5021643045783,1000
"2478",-12.5895221548236,-12.6104860872257,-12.5962709716325,1000
"2479",-12.4938022549888,-12.6145236282845,-12.4861099196511,1000
"2480",-12.4414557716616,-12.4997038275223,-12.4361389526525,1000
"2481",-12.623099999159,-12.7994759740395,-12.6587716227316,1000
"2482",-12.4613489912835,-12.5102519599593,-12.4642408358799,1000
"2483",-12.4692001639098,-12.5816879566987,-12.431024710255,1000
"2484",-12.8531842468239,-12.9210131690257,-12.8735751106747,1000
"2485",-12.5741158686496,-12.7336200238341,-12.6167232758788,1000
"2486",-12.3376365292547,-12.3946445550474,-12.3015832405257,1000
"2487",-12.5228062453984,-12.60562474969,-12.4826947105716,1000
"2488",-12.807900935211,-12.9638326281308,-12.7844450584501,1000
"2489",-12.8841188198856,-12.9677954788131,-12.9182346097238,1000
"2490",-12.2281577408114,-12.4203136376526,-12.2366145983686,1000
"2491",-12.4575295456904,-12.7002437456597,-12.5405974679317,1000
"2492",-12.6518594723828,-12.7877444607451,-12.651490454066,1000
"2493",-12.8023233643334,-12.9075957242577,-12.7829015924485,1000
"2494",-12.3203940676419,-12.4870433871979,-12.3034223648249,1000
"2495",-12.1297572505036,-12.2228735978086,-12.150068279678,1000
"2496",-12.492667952173,-12.5478997306551,-12.4644367447563,1000
"2497",-12.7485593441596,-12.9422594587911,-12.772180576478,1000
"2498",-12.5535376534312,-12.6297825834548,-12.5591963312797,1000
"2499",-12.4216040148157,-12.539836725233,-12.4274554843964,1000
"2500",-11.9497680686455,-12.0939735569542,-11.9376903819151,1000
"2501",-12.2984356579109,-12.3469966320238,-12.2766215202493,2500
"2502",-12.5092460565024,-12.5495644274904,-12.4881614775181,2500
"2503",-12.3315590956124,-12.3594512375597,-12.3335361264761,2500
"2504",-12.5534729809539,-12.591795266734,-12.531337418917,2500
"2505",-12.6491794844006,-12.7077926437665,-12.6413455024233,2500
"2506",-12.5448644266244,-12.6102488232487,-12.5403291380391,2500
"2507",-12.2158952169774,-12.2865008995336,-12.2071095930781,2500
"2508",-12.6181110500995,-12.6898039756908,-12.6111838779783,2500
"2509",-12.632001510012,-12.680705921974,-12.6300316090032,2500
"2510",-12.497265826513,-12.5402757411931,-12.4808804260626,2500
"2511",-12.4641126472129,-12.4862124982573,-12.4283393649237,2500
"2512",-12.4340548144925,-12.5075812618299,-12.4309550115596,2500
"2513",-12.4233335591404,-12.4854695759094,-12.4086860760217,2500
"2514",-12.3431491008385,-12.3882472903814,-12.3285357543938,2500
"2515",-12.5380257131069,-12.5556910741846,-12.4896954588797,2500
"2516",-12.315031404403,-12.378088565874,-12.2920224381535,2500
"2517",-12.367685396714,-12.3915100090541,-12.3598059115524,2500
"2518",-12.8245253273167,-12.8923058912701,-12.821177812384,2500
"2519",-12.5428877633344,-12.5839756232906,-12.5519505649185,2500
"2520",-12.3676635028157,-12.423470495008,-12.3531879751786,2500
"2521",-12.3939901393603,-12.4395132253574,-12.3725557914551,2500
"2522",-12.3713703861237,-12.4249079703528,-12.3666662454849,2500
"2523",-12.558702832978,-12.6097637572473,-12.5361652306733,2500
"2524",-12.7211976282416,-12.7617415887407,-12.6975478066586,2500
"2525",-12.6729226358003,-12.7158316882004,-12.6526632979523,2500
"2526",-12.4465106748175,-12.4650449646273,-12.3945844821287,2500
"2527",-12.3679221941629,-12.4534773190907,-12.3472042571768,2500
"2528",-12.6586018894611,-12.7080722057849,-12.6301082953318,2500
"2529",-12.659358387138,-12.7487301751869,-12.6457573283525,2500
"2530",-12.6285145146488,-12.6838247191254,-12.613355061309,2500
"2531",-12.5293470922733,-12.5563032102235,-12.5075286794672,2500
"2532",-12.254993878863,-12.3287897308332,-12.2452463544695,2500
"2533",-12.6637938913316,-12.7167768756473,-12.6451319819729,2500
"2534",-12.7101688665009,-12.7695330162392,-12.6927090283059,2500
"2535",-12.6117622916696,-12.65336539105,-12.5807433435127,2500
"2536",-12.6080069692372,-12.6378531681157,-12.592857962493,2500
"2537",-12.4482848916138,-12.5007800673495,-12.4453050510198,2500
"2538",-12.4371392590854,-12.4707680903863,-12.4084519300369,2500
"2539",-12.4431283128247,-12.5214953395198,-12.4198714528597,2500
"2540",-12.3156781751273,-12.3609108750407,-12.3053430733169,2500
"2541",-12.6376968512314,-12.6886357647091,-12.6175848726426,2500
"2542",-12.686905687395,-12.7435423162468,-12.6521337350501,2500
"2543",-12.5699391615105,-12.6219089745696,-12.5578332771742,2500
"2544",-12.3703585207005,-12.4240644726584,-12.3689080543221,2500
"2545",-12.3785541209399,-12.4105510823259,-12.3675931263736,2500
"2546",-12.4118863721983,-12.4471318435022,-12.3869776075705,2500
"2547",-12.4417935019253,-12.5139520760345,-12.4252888352398,2500
"2548",-12.3297490392426,-12.3872990475305,-12.3165338414723,2500
"2549",-12.5130364784718,-12.5613063351517,-12.5112733363625,2500
"2550",-12.5832496054343,-12.6253428504576,-12.5528155363321,2500
"2551",-12.5703951162467,-12.631115443262,-12.5433301351432,2500
"2552",-12.5202660006383,-12.5299119580998,-12.4977649943599,2500
"2553",-12.5859645468083,-12.6446410227536,-12.5865579295225,2500
"2554",-12.5946990680133,-12.6385877410168,-12.5762480575964,2500
"2555",-12.7919462314845,-12.8796616871554,-12.7746498977795,2500
"2556",-12.4886741731051,-12.5234846361135,-12.4795887007317,2500
"2557",-12.5330501998101,-12.5916168234143,-12.4996512008679,2500
"2558",-12.4413976167064,-12.4717125128691,-12.4185120171384,2500
"2559",-12.3201535897729,-12.3665718896353,-12.3219096433338,2500
"2560",-12.2782605378801,-12.3102152094212,-12.2567060756278,2500
"2561",-12.3353568524648,-12.4003297802119,-12.3245623682922,2500
"2562",-12.5360625416957,-12.5986543934503,-12.5235263862902,2500
"2563",-12.6232197239131,-12.6871400289125,-12.6151038965831,2500
"2564",-12.3571846277606,-12.3919513342683,-12.3243957654686,2500
"2565",-12.1684092816648,-12.2124954213483,-12.1556341209082,2500
"2566",-12.3328097890832,-12.3578688476963,-12.3086205362674,2500
"2567",-12.4118867299639,-12.4504011499085,-12.3865047966036,2500
"2568",-12.3903841120915,-12.4449361994386,-12.3738044043667,2500
"2569",-12.2698943914852,-12.3473651214724,-12.2414036236018,2500
"2570",-12.5002237402381,-12.5828039576094,-12.4832825100663,2500
"2571",-12.404398736832,-12.4217397243083,-12.3545695823111,2500
"2572",-12.5429598151506,-12.5948517507643,-12.5307888067458,2500
"2573",-12.6329563336449,-12.6990091085455,-12.6146452880759,2500
"2574",-12.5915389175619,-12.6573173621842,-12.5687569599972,2500
"2575",-12.6906706599011,-12.7386027517262,-12.6686269522567,2500
"2576",-12.5358147891322,-12.58803645617,-12.5078589816654,2500
"2577",-12.4046208358904,-12.4300136528199,-12.408103121241,2500
"2578",-12.6547901321053,-12.672538808533,-12.6629685782966,2500
"2579",-12.6572155826371,-12.707344867452,-12.6498625025686,2500
"2580",-12.5199913752934,-12.5762148615696,-12.5080072120047,2500
"2581",-12.4141719246081,-12.4813619780587,-12.3971062367441,2500
"2582",-12.2798164172495,-12.3203795661526,-12.2519603387061,2500
"2583",-12.3887285983646,-12.4342126556419,-12.3755452748606,2500
"2584",-12.5226584458011,-12.54540410841,-12.5216512906359,2500
"2585",-12.4139878916906,-12.4477469505008,-12.3836723283102,2500
"2586",-12.474831067349,-12.5233263437934,-12.4551235323418,2500
"2587",-12.5180613890794,-12.5482190358093,-12.4881778865018,2500
"2588",-12.6265595702328,-12.6950948023155,-12.6295149942418,2500
"2589",-12.6359691399835,-12.6796319951383,-12.6138746566457,2500
"2590",-12.5345408227631,-12.5641429265412,-12.5070990894665,2500
"2591",-12.4691819198399,-12.5131123178469,-12.4464700489673,2500
"2592",-12.4062414793819,-12.4780696573247,-12.4098868325863,2500
"2593",-12.3583491217215,-12.4030675798911,-12.341407808559,2500
"2594",-12.729309050471,-12.762423580566,-12.7132788795748,2500
"2595",-12.4379973681678,-12.4736734744989,-12.4055889399853,2500
"2596",-12.5555317448682,-12.5931349837762,-12.5400972977285,2500
"2597",-12.4725349926207,-12.4924534169259,-12.4663970807415,2500
"2598",-12.5268631697857,-12.5789150505794,-12.4919466442973,2500
"2599",-12.4867337748963,-12.5509489060978,-12.4686639215791,2500
"2600",-12.466648805213,-12.5206308185917,-12.4589162031724,2500
"2601",-12.4866727707355,-12.5842656811247,-12.490438382572,2500
"2602",-12.5832650807769,-12.6349493023411,-12.5620504728231,2500
"2603",-12.2634838902854,-12.316158646563,-12.2758574670427,2500
"2604",-12.6868515073908,-12.7614337551571,-12.6694821757617,2500
"2605",-12.5771035455346,-12.6249806456525,-12.5249582655894,2500
"2606",-12.6112849842083,-12.6384233210033,-12.5943383795954,2500
"2607",-12.2934354492183,-12.3187363847247,-12.2752137486288,2500
"2608",-12.7341105592601,-12.7495277873836,-12.7147788568083,2500
"2609",-12.2873980317053,-12.3752782361357,-12.26966860931,2500
"2610",-12.4147886031405,-12.5214758741627,-12.4159466027805,2500
"2611",-12.3020316981027,-12.3722381679986,-12.2917935439865,2500
"2612",-12.3283589883287,-12.3525397893172,-12.2947209882202,2500
"2613",-12.70018814829,-12.7533525490017,-12.6848903418162,2500
"2614",-12.5093049100671,-12.5800760647089,-12.4983342040252,2500
"2615",-12.4226130942981,-12.5494955633404,-12.4145431198944,2500
"2616",-12.3239163586839,-12.3838461209073,-12.3005100895948,2500
"2617",-12.6081580012333,-12.6611467517407,-12.5927342347081,2500
"2618",-12.4455942414888,-12.5255474398535,-12.4461409856081,2500
"2619",-12.6640319867247,-12.7395834224663,-12.6619281451134,2500
"2620",-12.1759172549619,-12.220844900147,-12.1599911657665,2500
"2621",-12.6232630749091,-12.6488660652567,-12.6085032157925,2500
"2622",-12.5914688744782,-12.642851751844,-12.5886579364831,2500
"2623",-12.4732740833679,-12.4998523639494,-12.450632240226,2500
"2624",-12.4262906243061,-12.4711747280962,-12.3979012812608,2500
"2625",-12.4368592402945,-12.4702101844386,-12.4074508496195,2500
"2626",-12.5040810037002,-12.5452500601701,-12.5081555107469,2500
"2627",-12.4776795502275,-12.5088405590555,-12.4527052315139,2500
"2628",-12.6280307435954,-12.6945564090214,-12.6385924631979,2500
"2629",-12.5807774879525,-12.6106353298421,-12.569489413036,2500
"2630",-12.5091563043792,-12.5618956779773,-12.4719256843525,2500
"2631",-12.4794522878926,-12.5385867907757,-12.4768002126309,2500
"2632",-12.5448797676527,-12.5660942527863,-12.5310709341028,2500
"2633",-12.5938342929838,-12.6441079454924,-12.5408222113856,2500
"2634",-12.3586902101501,-12.4042289460535,-12.3565859147267,2500
"2635",-12.5947946093812,-12.6100600097803,-12.578061934692,2500
"2636",-12.8218631299238,-12.864150549966,-12.8011088210529,2500
"2637",-12.4608417737055,-12.4770437811046,-12.4473000148144,2500
"2638",-12.6799498457136,-12.7517123424114,-12.6626979990944,2500
"2639",-12.5139208037514,-12.5815815911252,-12.5271157586345,2500
"2640",-12.4598578921788,-12.4879189891536,-12.432657734923,2500
"2641",-12.7529511923742,-12.8051213633842,-12.7542963742217,2500
"2642",-12.6294105402503,-12.6637068084479,-12.6012876064005,2500
"2643",-12.5364050382927,-12.5668650362898,-12.5171489205829,2500
"2644",-12.5806294758745,-12.6393758140682,-12.5735523414192,2500
"2645",-12.6938752957298,-12.7730381181129,-12.6892967669194,2500
"2646",-12.2096981637344,-12.2537250272857,-12.1921564215605,2500
"2647",-12.2030380691991,-12.2445451406511,-12.1994572507862,2500
"2648",-12.5027101393065,-12.5633242153998,-12.505102290101,2500
"2649",-12.4856642114328,-12.5528957145342,-12.459891854919,2500
"2650",-12.5566266157138,-12.6098556682065,-12.5356512527811,2500
"2651",-12.5735691538174,-12.6305085970079,-12.5656169321849,2500
"2652",-12.4616448911492,-12.5124774573504,-12.4474564609208,2500
"2653",-12.4688511756841,-12.5316516146667,-12.4615517356501,2500
"2654",-12.4855033976705,-12.5742476726843,-12.4929925523225,2500
"2655",-12.306434013817,-12.3823222890787,-12.2672563883293,2500
"2656",-12.7693281405515,-12.8040109213106,-12.7598646272782,2500
"2657",-12.3323348449208,-12.415289597929,-12.3075841252364,2500
"2658",-12.3780311781199,-12.4181206841679,-12.3664894208494,2500
"2659",-12.2903289849054,-12.3238356308285,-12.2826928532971,2500
"2660",-12.5915734833991,-12.6063033152997,-12.5659273323488,2500
"2661",-12.3966789778569,-12.4424385591027,-12.3880493665928,2500
"2662",-12.61576645667,-12.6702593834442,-12.614365891709,2500
"2663",-12.6028370928568,-12.6717381782199,-12.5983378255605,2500
"2664",-12.5579991984075,-12.5802542005787,-12.5429289676895,2500
"2665",-12.3616847756756,-12.4510877678891,-12.3733569585773,2500
"2666",-12.5584649838442,-12.5996378706153,-12.5399965471549,2500
"2667",-12.4343257684143,-12.4806393024935,-12.4226755926572,2500
"2668",-12.4367204195729,-12.4793233871009,-12.4001129920609,2500
"2669",-12.229438836754,-12.281941366848,-12.212133467092,2500
"2670",-12.1671836478697,-12.1916700764501,-12.135909717692,2500
"2671",-12.5903793242328,-12.6727044961123,-12.5723649394314,2500
"2672",-12.3757174804747,-12.4280754963484,-12.3663373379802,2500
"2673",-12.4295869816339,-12.4907716091158,-12.4188832475383,2500
"2674",-12.3658327814354,-12.3937191229538,-12.3420025703183,2500
